Date,Symbol,Close,Volume
2024-01-05,ARM,67.05,7337300.0
2024-01-08,ARM,72.84,9303500.0
2024-01-09,ARM,71.88,5982000.0
2024-01-10,ARM,70.77,7450600.0
2024-01-11,ARM,69.77,6396100.0
2024-01-12,ARM,70.0,4013600.0
2024-01-16,ARM,68.48,7090300.0
2024-01-17,ARM,69.86,7209100.0
2024-01-18,ARM,74.23,11287500.0
2024-01-19,ARM,78.58,9944000.0
2024-01-22,ARM,77.11,7697400.0
2024-01-23,ARM,76.35,4052500.0
2024-01-24,ARM,75.74,6972200.0
2024-01-25,ARM,73.91,8817100.0
2024-01-26,ARM,71.17,7077100.0
2024-01-29,ARM,72.93,4318100.0
2024-01-30,ARM,71.97,4056600.0
2024-01-31,ARM,70.67,5087300.0
2024-02-01,ARM,70.52,3476100.0
2024-02-02,ARM,71.0,4280100.0
2024-02-05,ARM,73.27,7258100.0
2024-02-06,ARM,72.98,6899500.0
2024-02-07,ARM,77.01,22802800.0
2024-02-08,ARM,113.89,106505700.0
2024-02-09,ARM,115.21,48096500.0
2024-02-12,ARM,148.97,111349700.0
2024-02-13,ARM,119.98,68563900.0
2024-02-14,ARM,126.4,42519600.0
2024-02-15,ARM,133.68,34996600.0
2024-02-16,ARM,128.34,26070600.0
2024-02-20,ARM,121.77,21117300.0
2024-02-21,ARM,123.39,22418100.0
2024-02-22,ARM,128.53,29492400.0
2024-02-23,ARM,133.34,20317000.0
2024-02-26,ARM,146.2,26547900.0
2024-02-27,ARM,137.95,17481300.0
2024-02-28,ARM,133.86,9682600.0
2024-02-29,ARM,141.04,10300000.0
2024-03-01,ARM,141.62,9805300.0
2024-03-04,ARM,138.01,14295000.0
2024-03-05,ARM,134.07,9116000.0
2024-03-06,ARM,136.99,9063300.0
2024-03-07,ARM,140.85,14306200.0
2024-03-08,ARM,131.48,14059600.0
2024-03-11,ARM,126.74,10174800.0
2024-03-12,ARM,129.5,18220600.0
2024-03-13,ARM,131.27,9097600.0
2024-03-14,ARM,130.96,10070900.0
2024-03-15,ARM,126.97,8866200.0
2024-03-18,ARM,129.75,6216300.0
2024-03-19,ARM,124.59,8135400.0
2024-03-20,ARM,131.33,6861500.0
2024-03-21,ARM,133.6,7568800.0
2024-03-22,ARM,134.15,6991400.0
2024-03-25,ARM,138.31,12928900.0
2024-03-26,ARM,127.96,21244500.0
2024-03-27,ARM,125.62,11317900.0
2024-03-28,ARM,124.99,7385800.0
2024-04-01,ARM,126.91,5011900.0
2024-04-02,ARM,124.28,5042800.0
2024-04-03,ARM,125.31,3876000.0
2024-04-04,ARM,122.01,5477300.0
2024-04-05,ARM,124.82,4528900.0
2024-04-08,ARM,129.25,6943900.0
2024-04-09,ARM,126.81,12997200.0
2024-04-10,ARM,125.18,4974500.0
2024-04-11,ARM,131.13,6139100.0
2024-04-12,ARM,126.33,4900000.0
2024-04-15,ARM,122.32,5003300.0
2024-04-16,ARM,122.22,4071500.0
2024-04-17,ARM,107.56,19639200.0
2024-04-18,ARM,104.92,11961200.0
2024-04-19,ARM,87.19,29269900.0
2024-04-22,ARM,93.11,15199500.0
2024-04-23,ARM,96.04,11212400.0
2024-04-24,ARM,99.88,11697800.0
2024-04-25,ARM,97.93,6140800.0
2024-04-26,ARM,101.95,5651700.0
2024-04-29,ARM,103.24,4009200.0
2024-04-30,ARM,101.21,3783700.0
2024-05-01,ARM,95.29,6090500.0
2024-05-02,ARM,98.0,4117400.0
2024-05-03,ARM,101.7,5780200.0
2024-05-06,ARM,106.98,7489200.0
2024-05-07,ARM,107.8,8187300.0
2024-05-08,ARM,106.07,15211300.0
2024-05-09,ARM,103.59,29441200.0
2024-05-10,ARM,108.84,15281000.0
2024-05-13,ARM,117.23,16402500.0
2024-05-14,ARM,116.65,8046100.0
2024-05-15,ARM,113.67,9544300.0
2024-05-16,ARM,114.27,6446300.0
2024-05-17,ARM,110.35,7523300.0
2024-05-20,ARM,110.46,5260800.0
2024-05-21,ARM,114.77,10468800.0
2024-05-22,ARM,112.43,8406900.0
2024-05-23,ARM,112.53,8450600.0
2024-05-24,ARM,114.64,4727500.0
2024-05-28,ARM,124.94,16202700.0
2024-05-29,ARM,120.65,8166800.0
2024-05-30,ARM,120.73,6809700.0
2024-05-31,ARM,120.52,9110400.0
2024-06-03,ARM,127.12,11447900.0
2024-06-04,ARM,125.86,6879800.0
2024-06-05,ARM,136.67,12612300.0
2024-06-06,ARM,137.12,8874500.0
2024-06-07,ARM,136.57,6610100.0
2024-06-10,ARM,139.91,8883800.0
2024-06-11,ARM,143.92,11434800.0
2024-06-12,ARM,155.59,17284300.0
2024-06-13,ARM,158.05,15371900.0
2024-06-14,ARM,157.89,22260000.0
2024-06-17,ARM,160.29,12826900.0
2024-06-18,ARM,174.13,22339100.0
2024-06-20,ARM,160.77,22162300.0
2024-06-21,ARM,160.3,21935000.0
2024-06-24,ARM,151.07,9260900.0
2024-06-25,ARM,160.61,10333200.0
2024-06-26,ARM,164.72,11598300.0
2024-06-27,ARM,166.93,8980300.0
2024-06-28,ARM,163.62,7095900.0
2024-07-01,ARM,158.83,8387500.0
2024-07-02,ARM,163.46,5753500.0
2024-07-03,ARM,168.24,6649300.0
2024-07-05,ARM,181.19,14231300.0
2024-07-08,ARM,184.7,9516800.0
2024-07-09,ARM,182.28,9236900.0
2024-07-10,ARM,186.46,6986400.0
2024-07-11,ARM,173.19,10662200.0
2024-07-12,ARM,181.18,8999700.0
2024-07-15,ARM,177.53,5469500.0
2024-07-16,ARM,178.77,5767500.0
2024-07-17,ARM,161.7,12350600.0
2024-07-18,ARM,158.33,10996300.0
2024-07-19,ARM,163.4,7106800.0
2024-07-22,ARM,163.55,6179100.0
2024-07-23,ARM,171.7,8036800.0
2024-07-24,ARM,157.68,9321100.0
2024-07-25,ARM,149.14,15996000.0
2024-07-26,ARM,149.0,8156200.0
2024-07-29,ARM,141.44,9603100.0
2024-07-30,ARM,132.96,11738900.0
2024-07-31,ARM,144.17,16513000.0
2024-08-01,ARM,121.51,31205200.0
2024-08-02,ARM,113.45,14670000.0
2024-08-05,ARM,110.45,15552600.0
2024-08-06,ARM,113.39,11425000.0
2024-08-07,ARM,107.09,13228500.0
2024-08-08,ARM,118.43,9931700.0
2024-08-09,ARM,117.0,6421300.0
2024-08-12,ARM,117.13,6345200.0
2024-08-13,ARM,123.79,8894400.0
2024-08-14,ARM,125.92,11101700.0
2024-08-15,ARM,130.44,8011300.0
2024-08-16,ARM,130.3,6049600.0
2024-01-02,ASML,716.92,1368700.0
2024-01-03,ASML,703.37,952000.0
2024-01-04,ASML,700.29,752100.0
2024-01-05,ASML,703.34,579200.0
2024-01-08,ASML,720.84,835300.0
2024-01-09,ASML,715.95,587000.0
2024-01-10,ASML,717.79,506400.0
2024-01-11,ASML,718.53,603900.0
2024-01-12,ASML,713.22,580500.0
2024-01-16,ASML,706.5,913100.0
2024-01-17,ASML,712.27,835100.0
2024-01-18,ASML,744.53,2230400.0
2024-01-19,ASML,757.83,1795600.0
2024-01-22,ASML,766.68,1418600.0
2024-01-23,ASML,778.39,1800700.0
2024-01-24,ASML,847.31,7754300.0
2024-01-25,ASML,869.08,3449500.0
2024-01-26,ASML,867.75,1614800.0
2024-01-29,ASML,882.62,1034500.0
2024-01-30,ASML,868.03,895600.0
2024-01-31,ASML,869.82,1251200.0
2024-02-01,ASML,890.54,1040200.0
2024-02-02,ASML,890.66,896400.0
2024-02-05,ASML,898.54,950100.0
2024-02-06,ASML,904.89,1409500.0
2024-02-07,ASML,922.23,1492200.0
2024-02-08,ASML,922.94,1150800.0
2024-02-09,ASML,949.6,1588800.0
2024-02-12,ASML,929.21,1033600.0
2024-02-13,ASML,903.32,1297200.0
2024-02-14,ASML,924.44,1206400.0
2024-02-15,ASML,929.84,884300.0
2024-02-16,ASML,928.94,1160400.0
2024-02-20,ASML,909.57,1044100.0
2024-02-21,ASML,908.21,870700.0
2024-02-22,ASML,951.85,1780800.0
2024-02-23,ASML,933.25,879000.0
2024-02-26,ASML,947.59,671300.0
2024-02-27,ASML,941.37,807500.0
2024-02-28,ASML,939.5,519700.0
2024-02-29,ASML,951.68,777600.0
2024-03-01,ASML,990.94,1697800.0
2024-03-04,ASML,998.04,1433000.0
2024-03-05,ASML,968.84,1259500.0
2024-03-06,ASML,1003.93,1304500.0
2024-03-07,ASML,1047.39,1580300.0
2024-03-08,ASML,994.33,1636700.0
2024-03-11,ASML,962.67,1432100.0
2024-03-12,ASML,984.29,1165200.0
2024-03-13,ASML,968.78,851100.0
2024-03-14,ASML,959.78,876600.0
2024-03-15,ASML,940.21,1725900.0
2024-03-18,ASML,941.34,821400.0
2024-03-19,ASML,951.91,817600.0
2024-03-20,ASML,970.92,838600.0
2024-03-21,ASML,990.79,1112400.0
2024-03-22,ASML,979.96,692500.0
2024-03-25,ASML,978.93,860900.0
2024-03-26,ASML,971.3,706000.0
2024-03-27,ASML,974.01,572100.0
2024-03-28,ASML,970.47,685700.0
2024-04-01,ASML,992.95,1108500.0
2024-04-02,ASML,966.71,964000.0
2024-04-03,ASML,980.27,892100.0
2024-04-04,ASML,953.41,1269700.0
2024-04-05,ASML,979.55,878100.0
2024-04-08,ASML,982.71,929000.0
2024-04-09,ASML,989.83,719600.0
2024-04-10,ASML,974.61,722800.0
2024-04-11,ASML,992.18,964700.0
2024-04-12,ASML,961.84,1030300.0
2024-04-15,ASML,954.82,1077500.0
2024-04-16,ASML,976.92,1506500.0
2024-04-17,ASML,907.61,3774100.0
2024-04-18,ASML,889.03,1653700.0
2024-04-19,ASML,859.54,2485700.0
2024-04-22,ASML,872.05,1143900.0
2024-04-23,ASML,901.57,991300.0
2024-04-24,ASML,892.32,860600.0
2024-04-25,ASML,902.51,1114200.0
2024-04-26,ASML,918.97,865100.0
2024-04-29,ASML,909.77,650800.0
2024-04-30,ASML,872.47,1093000.0
2024-05-01,ASML,852.84,1458200.0
2024-05-02,ASML,870.28,876800.0
2024-05-03,ASML,901.63,1038000.0
2024-05-06,ASML,916.92,642000.0
2024-05-07,ASML,908.22,655000.0
2024-05-08,ASML,911.47,555700.0
2024-05-09,ASML,913.54,756000.0
2024-05-10,ASML,930.29,814100.0
2024-05-13,ASML,917.24,745700.0
2024-05-14,ASML,915.03,592000.0
2024-05-15,ASML,937.42,883000.0
2024-05-16,ASML,919.54,811100.0
2024-05-17,ASML,924.97,703700.0
2024-05-20,ASML,939.44,669300.0
2024-05-21,ASML,925.27,746400.0
2024-05-22,ASML,922.33,668600.0
2024-05-23,ASML,934.25,1357200.0
2024-05-24,ASML,956.22,684900.0
2024-05-28,ASML,991.85,1184000.0
2024-05-29,ASML,957.88,902000.0
2024-05-30,ASML,966.12,847000.0
2024-05-31,ASML,960.35,1040400.0
2024-06-03,ASML,965.48,752800.0
2024-06-04,ASML,950.81,765400.0
2024-06-05,ASML,1041.34,2586500.0
2024-06-06,ASML,1052.61,1370700.0
2024-06-07,ASML,1028.42,936200.0
2024-06-10,ASML,1041.71,1039500.0
2024-06-11,ASML,1036.01,789500.0
2024-06-12,ASML,1068.86,978400.0
2024-06-13,ASML,1052.71,1106300.0
2024-06-14,ASML,1027.9,1047200.0
2024-06-17,ASML,1052.47,844400.0
2024-06-18,ASML,1061.38,1025300.0
2024-06-20,ASML,1050.74,1150300.0
2024-06-21,ASML,1036.6,1626700.0
2024-06-24,ASML,1002.01,1027000.0
2024-06-25,ASML,1023.34,801100.0
2024-06-26,ASML,1016.6,885100.0
2024-06-27,ASML,1028.01,784300.0
2024-06-28,ASML,1022.73,837600.0
2024-07-01,ASML,1033.49,791000.0
2024-07-02,ASML,1047.89,748700.0
2024-07-03,ASML,1071.41,779800.0
2024-07-05,ASML,1074.48,771100.0
2024-07-08,ASML,1077.39,881900.0
2024-07-09,ASML,1059.97,925400.0
2024-07-10,ASML,1098.95,925400.0
2024-07-11,ASML,1062.5,1151400.0
2024-07-12,ASML,1085.26,1053800.0
2024-07-15,ASML,1063.63,1365600.0
2024-07-16,ASML,1068.19,1197600.0
2024-07-17,ASML,932.06,5188400.0
2024-07-18,ASML,924.15,2242200.0
2024-07-19,ASML,895.37,2133600.0
2024-07-22,ASML,941.26,1926800.0
2024-07-23,ASML,932.81,1056200.0
2024-07-24,ASML,872.75,1912000.0
2024-07-25,ASML,862.63,2075900.0
2024-07-26,ASML,888.39,1681600.0
2024-07-29,ASML,870.55,1231500.0
2024-07-30,ASML,860.24,1682100.0
2024-07-31,ASML,936.7,2406800.0
2024-08-01,ASML,883.71,1808500.0
2024-08-02,ASML,809.35,3624100.0
2024-08-05,ASML,820.35,2815600.0
2024-08-06,ASML,843.01,1995700.0
2024-08-07,ASML,836.35,1521600.0
2024-08-08,ASML,876.65,1447700.0
2024-08-09,ASML,860.55,950500.0
2024-08-12,ASML,852.86,1151200.0
2024-08-13,ASML,869.49,1526600.0
2024-08-14,ASML,879.58,887700.0
2024-08-15,ASML,928.25,1459000.0
2024-08-16,ASML,918.66,803300.0
2024-01-02,ATO,116.93,882300.0
2024-01-03,ATO,118.02,1093500.0
2024-01-04,ATO,117.6,550600.0
2024-01-05,ATO,117.98,628200.0
2024-01-08,ATO,118.85,492600.0
2024-01-09,ATO,118.36,594200.0
2024-01-10,ATO,118.04,627600.0
2024-01-11,ATO,115.39,623400.0
2024-01-12,ATO,115.79,509400.0
2024-01-16,ATO,114.08,692500.0
2024-01-17,ATO,112.74,854500.0
2024-01-18,ATO,112.43,1127000.0
2024-01-19,ATO,113.08,1169900.0
2024-01-22,ATO,113.14,685900.0
2024-01-23,ATO,112.7,752300.0
2024-01-24,ATO,110.89,831900.0
2024-01-25,ATO,113.92,1102000.0
2024-01-26,ATO,113.7,799700.0
2024-01-29,ATO,114.26,572900.0
2024-01-30,ATO,114.51,525400.0
2024-01-31,ATO,113.94,1123100.0
2024-02-01,ATO,115.79,638600.0
2024-02-02,ATO,113.77,774700.0
2024-02-05,ATO,111.78,780300.0
2024-02-06,ATO,111.81,1171800.0
2024-02-07,ATO,111.93,1227500.0
2024-02-08,ATO,112.93,819200.0
2024-02-09,ATO,113.11,745100.0
2024-02-12,ATO,114.0,918500.0
2024-02-13,ATO,111.75,633600.0
2024-02-14,ATO,112.98,700700.0
2024-02-15,ATO,114.27,719100.0
2024-02-16,ATO,113.95,1012100.0
2024-02-20,ATO,113.69,843300.0
2024-02-21,ATO,114.69,831900.0
2024-02-22,ATO,114.19,922100.0
2024-02-23,ATO,112.76,733100.0
2024-02-26,ATO,111.62,682500.0
2024-02-27,ATO,112.53,498200.0
2024-02-28,ATO,112.46,619400.0
2024-02-29,ATO,112.91,1189100.0
2024-03-01,ATO,112.73,578300.0
2024-03-04,ATO,114.68,981000.0
2024-03-05,ATO,114.46,1395500.0
2024-03-06,ATO,115.2,1120100.0
2024-03-07,ATO,115.59,797000.0
2024-03-08,ATO,115.82,999700.0
2024-03-11,ATO,117.0,845100.0
2024-03-12,ATO,116.52,1264700.0
2024-03-13,ATO,116.23,1051100.0
2024-03-14,ATO,114.9,1289300.0
2024-03-15,ATO,114.55,2832300.0
2024-03-18,ATO,115.41,861400.0
2024-03-19,ATO,115.78,805800.0
2024-03-20,ATO,116.5,979200.0
2024-03-21,ATO,116.83,473800.0
2024-03-22,ATO,116.57,538300.0
2024-03-25,ATO,116.1,466500.0
2024-03-26,ATO,115.25,514300.0
2024-03-27,ATO,118.26,833600.0
2024-03-28,ATO,118.87,1265400.0
2024-04-01,ATO,117.85,650800.0
2024-04-02,ATO,117.77,674900.0
2024-04-03,ATO,116.97,628600.0
2024-04-04,ATO,116.13,768700.0
2024-04-05,ATO,116.23,525700.0
2024-04-08,ATO,116.33,676000.0
2024-04-09,ATO,116.64,558700.0
2024-04-10,ATO,115.08,627500.0
2024-04-11,ATO,114.38,793100.0
2024-04-12,ATO,113.99,668400.0
2024-04-15,ATO,113.06,904200.0
2024-04-16,ATO,112.33,973100.0
2024-04-17,ATO,114.56,687700.0
2024-04-18,ATO,114.57,563700.0
2024-04-19,ATO,117.2,1108300.0
2024-04-22,ATO,118.08,603800.0
2024-04-23,ATO,117.67,657500.0
2024-04-24,ATO,118.66,728000.0
2024-04-25,ATO,118.17,523300.0
2024-04-26,ATO,116.93,733100.0
2024-04-29,ATO,118.64,618800.0
2024-04-30,ATO,117.9,784000.0
2024-05-01,ATO,118.66,498500.0
2024-05-02,ATO,119.05,529700.0
2024-05-03,ATO,119.32,608200.0
2024-05-06,ATO,119.45,478800.0
2024-05-07,ATO,120.34,747800.0
2024-05-08,ATO,120.59,991600.0
2024-05-09,ATO,119.69,1878000.0
2024-05-10,ATO,117.18,3140300.0
2024-05-13,ATO,116.33,1282700.0
2024-05-14,ATO,117.25,1217700.0
2024-05-15,ATO,117.81,1274100.0
2024-05-16,ATO,118.56,1339100.0
2024-05-17,ATO,118.64,1703600.0
2024-05-20,ATO,118.28,646000.0
2024-05-21,ATO,118.5,957200.0
2024-05-22,ATO,117.19,1200300.0
2024-05-23,ATO,113.99,1351000.0
2024-05-24,ATO,112.61,797200.0
2024-05-28,ATO,112.04,1227300.0
2024-05-29,ATO,111.34,1165900.0
2024-05-30,ATO,112.59,1306600.0
2024-05-31,ATO,115.92,1985400.0
2024-06-03,ATO,115.51,892500.0
2024-06-04,ATO,115.89,880300.0
2024-06-05,ATO,115.01,1087100.0
2024-06-06,ATO,115.45,1125300.0
2024-06-07,ATO,114.78,1073200.0
2024-06-10,ATO,115.48,1060600.0
2024-06-11,ATO,115.75,1098500.0
2024-06-12,ATO,116.18,1185700.0
2024-06-13,ATO,116.17,1537600.0
2024-06-14,ATO,116.15,818900.0
2024-06-17,ATO,116.29,800900.0
2024-06-18,ATO,117.0,699100.0
2024-06-20,ATO,117.18,735600.0
2024-06-21,ATO,116.29,1457000.0
2024-06-24,ATO,118.02,821900.0
2024-06-25,ATO,116.53,1214800.0
2024-06-26,ATO,116.11,931900.0
2024-06-27,ATO,116.55,644600.0
2024-06-28,ATO,116.65,1452600.0
2024-07-01,ATO,115.98,853400.0
2024-07-02,ATO,116.52,806400.0
2024-07-03,ATO,115.16,403100.0
2024-07-05,ATO,114.62,1429200.0
2024-07-08,ATO,114.08,867600.0
2024-07-09,ATO,114.77,942100.0
2024-07-10,ATO,117.01,803200.0
2024-07-11,ATO,119.87,940900.0
2024-07-12,ATO,120.94,816000.0
2024-07-15,ATO,120.83,588400.0
2024-07-16,ATO,122.34,697500.0
2024-07-17,ATO,124.65,794700.0
2024-07-18,ATO,123.22,1169200.0
2024-07-19,ATO,122.95,1031800.0
2024-07-22,ATO,123.51,925300.0
2024-07-23,ATO,124.54,629500.0
2024-07-24,ATO,125.9,837700.0
2024-07-25,ATO,124.93,900400.0
2024-07-26,ATO,126.16,504400.0
2024-07-29,ATO,127.04,620400.0
2024-07-30,ATO,128.22,1105000.0
2024-07-31,ATO,127.88,1809400.0
2024-08-01,ATO,130.08,813500.0
2024-08-02,ATO,129.99,678800.0
2024-08-05,ATO,127.26,1203900.0
2024-08-06,ATO,127.52,1054500.0
2024-08-07,ATO,128.1,1097800.0
2024-08-08,ATO,126.95,1237200.0
2024-08-09,ATO,128.05,674500.0
2024-08-12,ATO,128.64,591100.0
2024-08-13,ATO,128.8,461100.0
2024-08-14,ATO,128.66,725500.0
2024-08-15,ATO,129.03,846600.0
2024-08-16,ATO,129.21,876000.0
2024-01-02,AVB,188.17,758600.0
2024-01-03,AVB,183.29,1105200.0
2024-01-04,AVB,183.59,661600.0
2024-01-05,AVB,182.67,678100.0
2024-01-08,AVB,184.54,814800.0
2024-01-09,AVB,183.11,787600.0
2024-01-10,AVB,183.71,800000.0
2024-01-11,AVB,182.75,1018800.0
2024-01-12,AVB,182.54,1002600.0
2024-01-16,AVB,180.15,862700.0
2024-01-17,AVB,178.38,1353800.0
2024-01-18,AVB,177.5,986100.0
2024-01-19,AVB,180.43,1046600.0
2024-01-22,AVB,181.22,701700.0
2024-01-23,AVB,179.59,639400.0
2024-01-24,AVB,176.03,908900.0
2024-01-25,AVB,176.12,1041700.0
2024-01-26,AVB,177.5,790000.0
2024-01-29,AVB,178.28,667400.0
2024-01-30,AVB,178.44,709400.0
2024-01-31,AVB,179.01,1542500.0
2024-02-01,AVB,178.15,1716200.0
2024-02-02,AVB,175.06,1446400.0
2024-02-05,AVB,169.99,874900.0
2024-02-06,AVB,172.75,1291400.0
2024-02-07,AVB,173.42,995500.0
2024-02-08,AVB,174.53,818500.0
2024-02-09,AVB,174.63,799600.0
2024-02-12,AVB,174.36,625700.0
2024-02-13,AVB,172.11,825400.0
2024-02-14,AVB,173.21,830400.0
2024-02-15,AVB,177.8,673500.0
2024-02-16,AVB,177.12,627400.0
2024-02-20,AVB,176.34,738600.0
2024-02-21,AVB,178.27,543700.0
2024-02-22,AVB,176.12,818100.0
2024-02-23,AVB,175.4,601400.0
2024-02-26,AVB,173.62,581600.0
2024-02-27,AVB,174.37,735900.0
2024-02-28,AVB,176.37,750500.0
2024-02-29,AVB,177.03,1445900.0
2024-03-01,AVB,178.14,832800.0
2024-03-04,AVB,185.17,910900.0
2024-03-05,AVB,183.74,729700.0
2024-03-06,AVB,184.24,778000.0
2024-03-07,AVB,185.03,665100.0
2024-03-08,AVB,186.95,781900.0
2024-03-11,AVB,184.69,507600.0
2024-03-12,AVB,183.83,578900.0
2024-03-13,AVB,186.24,742300.0
2024-03-14,AVB,182.38,649000.0
2024-03-15,AVB,183.82,1318300.0
2024-03-18,AVB,182.55,839600.0
2024-03-19,AVB,182.16,386800.0
2024-03-20,AVB,183.68,751100.0
2024-03-21,AVB,184.79,570200.0
2024-03-22,AVB,183.17,544600.0
2024-03-25,AVB,182.01,481200.0
2024-03-26,AVB,180.67,552300.0
2024-03-27,AVB,183.69,984600.0
2024-03-28,AVB,185.56,730700.0
2024-04-01,AVB,181.32,456900.0
2024-04-02,AVB,179.85,581000.0
2024-04-03,AVB,180.17,532000.0
2024-04-04,AVB,180.17,414400.0
2024-04-05,AVB,181.08,392100.0
2024-04-08,AVB,186.18,635500.0
2024-04-09,AVB,188.86,873800.0
2024-04-10,AVB,186.1,1004500.0
2024-04-11,AVB,185.95,1033600.0
2024-04-12,AVB,183.78,1393600.0
2024-04-15,AVB,180.72,658500.0
2024-04-16,AVB,178.98,901200.0
2024-04-17,AVB,180.95,790400.0
2024-04-18,AVB,182.02,671400.0
2024-04-19,AVB,184.13,543000.0
2024-04-22,AVB,186.87,633800.0
2024-04-23,AVB,188.66,746300.0
2024-04-24,AVB,191.34,904500.0
2024-04-25,AVB,191.32,1073200.0
2024-04-26,AVB,191.45,945600.0
2024-04-29,AVB,191.02,903500.0
2024-04-30,AVB,189.57,809200.0
2024-05-01,AVB,187.93,657200.0
2024-05-02,AVB,192.45,798300.0
2024-05-03,AVB,192.81,573000.0
2024-05-06,AVB,195.18,505400.0
2024-05-07,AVB,195.89,486400.0
2024-05-08,AVB,194.9,436100.0
2024-05-09,AVB,197.14,376000.0
2024-05-10,AVB,196.89,305300.0
2024-05-13,AVB,196.99,333700.0
2024-05-14,AVB,197.49,491000.0
2024-05-15,AVB,198.46,802100.0
2024-05-16,AVB,198.05,468600.0
2024-05-17,AVB,198.89,442600.0
2024-05-20,AVB,197.41,648400.0
2024-05-21,AVB,198.47,422700.0
2024-05-22,AVB,197.6,568200.0
2024-05-23,AVB,193.96,495200.0
2024-05-24,AVB,195.34,388900.0
2024-05-28,AVB,192.25,514400.0
2024-05-29,AVB,188.59,674300.0
2024-05-30,AVB,189.98,653700.0
2024-05-31,AVB,192.68,1495000.0
2024-06-03,AVB,194.46,796700.0
2024-06-04,AVB,196.93,614400.0
2024-06-05,AVB,198.48,395800.0
2024-06-06,AVB,198.27,376300.0
2024-06-07,AVB,197.21,557500.0
2024-06-10,AVB,199.34,612800.0
2024-06-11,AVB,197.2,533100.0
2024-06-12,AVB,198.76,445300.0
2024-06-13,AVB,199.91,555700.0
2024-06-14,AVB,201.89,410000.0
2024-06-17,AVB,201.6,478800.0
2024-06-18,AVB,202.4,520000.0
2024-06-20,AVB,201.93,645500.0
2024-06-21,AVB,203.89,1251300.0
2024-06-24,AVB,206.41,932200.0
2024-06-25,AVB,204.29,508100.0
2024-06-26,AVB,203.88,861300.0
2024-06-27,AVB,206.3,709300.0
2024-06-28,AVB,206.89,1079000.0
2024-07-01,AVB,204.32,688200.0
2024-07-02,AVB,204.2,787500.0
2024-07-03,AVB,200.95,400200.0
2024-07-05,AVB,203.27,540600.0
2024-07-08,AVB,203.12,802500.0
2024-07-09,AVB,203.82,645500.0
2024-07-10,AVB,203.72,817400.0
2024-07-11,AVB,202.86,646600.0
2024-07-12,AVB,201.91,717900.0
2024-07-15,AVB,203.21,546200.0
2024-07-16,AVB,205.51,461100.0
2024-07-17,AVB,208.01,453500.0
2024-07-18,AVB,208.65,434100.0
2024-07-19,AVB,207.37,449400.0
2024-07-22,AVB,209.27,436400.0
2024-07-23,AVB,208.19,386600.0
2024-07-24,AVB,206.06,411100.0
2024-07-25,AVB,202.83,494700.0
2024-07-26,AVB,206.48,375600.0
2024-07-29,AVB,208.32,438500.0
2024-07-30,AVB,206.14,805500.0
2024-07-31,AVB,204.92,878400.0
2024-08-01,AVB,213.03,997500.0
2024-08-02,AVB,210.02,1051300.0
2024-08-05,AVB,204.07,1191500.0
2024-08-06,AVB,209.16,776700.0
2024-08-07,AVB,207.9,847000.0
2024-08-08,AVB,208.39,599100.0
2024-08-09,AVB,210.46,394000.0
2024-08-12,AVB,209.36,601800.0
2024-08-13,AVB,211.75,597700.0
2024-08-14,AVB,213.52,575300.0
2024-08-15,AVB,214.68,737400.0
2024-08-16,AVB,215.21,1603100.0
2024-01-02,AVGO,108.54,28831000.0
2024-01-03,AVGO,105.86,34735000.0
2024-01-04,AVGO,104.9,25658000.0
2024-01-05,AVGO,104.93,22475000.0
2024-01-08,AVGO,107.49,33110000.0
2024-01-09,AVGO,108.25,23225000.0
2024-01-10,AVGO,108.06,17643000.0
2024-01-11,AVGO,110.0,25757000.0
2024-01-12,AVGO,110.77,26882000.0
2024-01-16,AVGO,111.5,26145000.0
2024-01-17,AVGO,110.37,18314000.0
2024-01-18,AVGO,114.39,32228000.0
2024-01-19,AVGO,121.12,53077000.0
2024-01-22,AVGO,122.05,31222000.0
2024-01-23,AVGO,122.63,16952000.0
2024-01-24,AVGO,125.39,34805000.0
2024-01-25,AVGO,123.0,36356000.0
2024-01-26,AVGO,120.49,25818000.0
2024-01-29,AVGO,121.78,21526000.0
2024-01-30,AVGO,120.82,20683000.0
2024-01-31,AVGO,118.0,27400000.0
2024-02-01,AVGO,120.0,19411000.0
2024-02-02,AVGO,122.43,26689000.0
2024-02-05,AVGO,124.31,22045000.0
2024-02-06,AVGO,122.26,25354000.0
2024-02-07,AVGO,125.71,25768000.0
2024-02-08,AVGO,127.48,29326000.0
2024-02-09,AVGO,128.34,26293000.0
2024-02-12,AVGO,126.5,24778000.0
2024-02-13,AVGO,125.17,31907000.0
2024-02-14,AVGO,126.22,27306000.0
2024-02-15,AVGO,126.51,21873000.0
2024-02-16,AVGO,124.55,21268000.0
2024-02-20,AVGO,122.65,26329000.0
2024-02-21,AVGO,122.75,20640000.0
2024-02-22,AVGO,130.49,40819000.0
2024-02-23,AVGO,129.64,23115000.0
2024-02-26,AVGO,130.91,16282000.0
2024-02-27,AVGO,129.62,12126000.0
2024-02-28,AVGO,128.94,10967000.0
2024-02-29,AVGO,130.05,27536000.0
2024-03-01,AVGO,139.92,44488000.0
2024-03-04,AVGO,140.23,34854000.0
2024-03-05,AVGO,134.27,36040000.0
2024-03-06,AVGO,135.0,43196000.0
2024-03-07,AVGO,140.7,62832000.0
2024-03-08,AVGO,130.87,74025000.0
2024-03-11,AVGO,129.31,31105000.0
